1.126809855107725298e+03,2.611461345138788914e+00,9.094626002230159045e+00,2.776317270696904149e+00
3.031927546217399367e+02,1.267184340493568984e+00,9.237221404784891732e+00,2.927136470975689519e+00
1.349021129711014964e+03,9.787993188104749720e+00,2.750531328187111324e-01,7.631752594333113038e+00
2.390959788925988505e+02,9.152008625603980096e-01,9.777634017024601221e+00,9.066134711021859971e+00
5.873099895009261218e+02,3.498431831043489204e+00,4.217259042791514645e+00,5.458233381850198462e+00
1.176186422938372289e+03,3.669354771013455530e+00,5.473650165022391434e+00,7.463350252893797609e+00
8.832521392366327927e+04,8.654943136192510877e+00,3.923235069920404605e+00,4.169709582398362091e-01
3.137011131592142288e+00,3.928531528331513645e-01,1.284753830803569974e+00,2.377125886418476330e+00
3.266190500073134535e+04,6.151501546551819466e+00,8.341516896831517869e+00,4.222639288479573594e+00
2.484950829403680572e+01,1.087331472169180691e+00,2.909132431333631974e+00,3.399280304934894303e+00
9.709930371257324566e+01,3.403231946440408162e+00,1.799919877603930463e+00,3.435805540433392036e+00
8.408695838527800515e+04,6.797191068478860565e+00,9.691118268818799564e+00,5.944201427245795699e+00
4.018237554387589938e+01,1.717602980673255120e+00,2.659447341817667620e+00,8.530964444253235968e+00
2.569185170823445660e+05,9.700793756618061536e+00,3.966397713929086244e+00,1.544570440499849484e+00
2.095802611941403029e+03,3.548113760786721915e+00,7.766849214640836330e+00,3.463718705813612075e+00
4.790371925474450876e+01,2.087683418676675728e+00,2.437603598406376193e+00,3.166565380823702647e+00
3.515079281580744350e+02,1.956455367165529369e+00,7.052853277785563257e+00,9.817291480030561956e+00
1.420779233849842058e+04,5.859500895212081950e+00,6.366300551828860677e+00,6.395299313528871821e+00
1.338643563201332290e+04,8.891727669601724671e+00,1.356807686362068166e+00,3.138444554962006805e+00
2.481542530995034213e+03,3.625387469950578367e+00,8.130353741540357504e+00,9.327105882823532923e+00
2.462245865121275347e+04,7.638591864086182959e+00,3.443209282350886191e+00,2.777571430166291044e+00
1.301167481584789584e+03,5.882102514015533856e+00,1.904790820531411244e+00,2.918175087681374791e+00
2.426210376899061494e+00,3.583360855991875038e+00,1.995102024415762454e-01,1.456553060157963486e+00
6.741157790501308682e+02,4.450902037068909856e+00,2.806463297463148709e+00,5.137761790388202243e+00
1.168131647621442539e+02,4.956393416839521837e-01,8.421640114155513501e+00,3.984818196007422486e-01
1.473129202456847224e+03,7.198486448631871149e+00,1.049235529941645595e+00,8.519720734109622384e+00
1.039705341954167670e+04,5.413818434611020969e+00,6.805569870671583033e+00,9.671242997084148030e+00
1.107553162583533231e+04,4.743247412893847326e+00,9.821637321181507119e+00,7.179119895501452575e+00
5.312237294499052496e+02,1.963215771127522213e+00,8.631659395963010795e+00,6.197351555018093539e-01
2.711787484881861601e+05,9.722772071162301799e+00,4.030464488647398369e+00,9.951669969508413871e+00
6.689976877735604148e+02,2.180846001599071826e+00,8.694682137930607624e+00,3.474653896649550155e+00
1.851725065994493489e+05,7.957742711815064318e+00,8.049804571618894400e+00,2.047931868661334587e+00
8.845374659364395598e+01,2.622210151708471493e+00,2.542002574021343442e+00,3.664984880953967572e+00
1.454729696571655586e+04,5.385372683967459828e+00,8.165347846604287696e+00,6.124543184257072781e+00
1.996899620153501189e+02,3.327147685619191719e+00,2.671064073877281508e+00,8.232336729877291148e+00
2.818689612390510320e+02,4.824990695414657083e+00,1.505448151631105791e+00,5.773432690433445202e+00
7.313850357119095236e+01,5.213867660490245637e-01,6.622016598915957175e+00,3.949181616386723270e+00
5.765826798468253401e+03,8.071820687257320159e+00,1.341602471109198946e+00,8.337008898868813134e+00
4.365493012860959425e+03,5.222210187406204795e+00,4.852678528859839524e+00,7.495971688033375990e+00
3.472783455695528573e+03,6.782942652721892784e+00,1.983277547068060809e+00,8.234043386384326979e+00
7.760869492417908987e+03,4.642207645111966485e+00,8.647887002456361216e+00,6.376309399920440768e+00
8.112815218560869107e+04,7.336008733283497563e+00,7.270924273639685964e+00,9.108907877707006495e-01
1.645474853281312164e+02,1.327358735104112730e+00,6.605305208684702833e+00,9.409283164418200229e+00
8.091422212365837186e+04,8.064707550937447067e+00,5.044126954333682633e+00,5.003458266132200905e+00
1.838821420737166136e+03,3.899385498756811064e+00,6.104170265112296434e+00,4.115727074497420368e+00
3.903157658594893292e+03,6.990504624019820312e+00,1.895332619116084638e+00,1.827457312250817534e+00
4.251378390324141947e+03,4.329280389289497322e+00,7.484100084363006999e+00,7.011545845484912221e+00
9.995138181593843910e+04,7.641806846243732743e+00,6.926252431444149593e+00,5.705222159834559825e+00
1.221051666441968109e+03,5.010094977660854987e+00,2.853359131183835551e+00,6.764110085822076179e+00
5.359447815186947992e+03,8.475601119052466714e+00,1.056998597145955010e+00,2.222553242343315638e+00
2.213802551742001157e+01,1.147194996069044182e+00,2.652752180033053353e+00,9.449003132685611206e+00
2.829071222024824124e+02,2.688728588713122036e+00,4.392308395115400721e+00,5.058355247315499348e+00
5.481034625094974181e+05,9.135289479136009305e+00,7.686488723940994916e+00,7.508102335763435775e+00
3.584395002003479931e+02,2.761826553078718938e+00,4.755390559068139567e+00,2.626336555486417978e+00
1.683314576648946968e+03,3.422994055953804349e+00,7.409142913651132645e+00,1.631585103598975905e-01
1.478786311692516335e+02,3.475822288325197462e+00,2.139927933556826645e+00,3.286307139077514705e+00
9.436005043992061303e+00,1.748901788248385936e+00,1.314773861739269023e+00,9.949135536376942923e+00
3.588504137611278111e+02,2.718638578042545717e+00,4.871714330942862325e+00,4.373503600136807279e+00
1.619258194455602506e+03,3.036820656170656996e+00,8.812558433413729020e+00,2.053466450441884028e+00
4.925240446741322521e+05,9.761571064128643727e+00,5.327406494924710856e+00,5.398491677136969535e+00
5.794326008895270206e+04,7.361268802407679779e+00,6.067622137451142095e+00,7.962133786145245473e+00
1.960924929932955138e+03,5.327284520870926521e+00,3.085899500711846155e+00,4.043458650402786958e-01
5.687625230391014242e+01,1.576152945189516208e+00,3.439158806316741313e+00,3.474478256591920555e+00
9.296332540250859165e+04,9.088431647486837406e+00,3.240633755183062181e+00,5.269218122321523090e+00
8.793643930026632916e+01,1.095979766005740208e+00,5.413950767046381785e+00,9.187527826670264020e+00
1.822017551346696607e+01,1.513678919057427352e+00,1.986505331605101787e+00,9.129573078223252480e+00
2.589569648896114668e+05,9.164321862669364549e+00,5.207224681204376537e+00,3.321807986817848501e-01
9.823095311569162732e+03,6.170196673557154732e+00,4.531844665276441475e+00,2.772282198173940948e+00
2.857770243690962161e+04,5.806440700532546906e+00,9.271891027797691365e+00,5.020004893452579608e+00
2.694170081140123241e+00,4.283192479892550253e-01,1.148111234967478245e+00,7.019042156074087657e+00
1.055304038710193936e+03,2.524287317104929596e+00,9.191565356544064258e+00,7.152908372342420051e+00
8.421126188045727758e+02,2.881813994673779966e+00,6.866631177706262967e+00,6.969217502967382849e+00
9.389755106601849548e+03,8.212539090769894301e+00,1.595902890426007525e+00,3.566504959164841004e+00
2.601741220374954082e+02,1.488141578432022882e+00,7.670716650958818938e+00,3.574338220022339474e+00
2.625904619578996208e+05,9.745395838651090159e+00,3.921515901016592309e+00,5.879184747865054739e+00
1.538696160305828380e+05,7.502062342058705369e+00,9.215626784101832669e+00,3.566928035660189344e+00
5.708909001772418851e+05,9.196756203778505778e+00,7.607219608682872725e+00,7.632436405355161213e+00
3.478189107138407898e+00,3.530902723913553753e-01,1.771801723227093284e+00,4.574084550890800571e+00
1.519269223624008980e+01,9.559800489358694087e-01,2.397711149639369932e+00,6.523735891103150664e+00
8.244717657336333650e+04,9.560394569686129884e+00,2.410325032928928302e+00,5.885257157247252735e+00
7.847578761630609279e+02,3.302516241801878305e+00,5.376651729510133038e+00,4.676776536030081033e+00
7.397744842188593850e+01,1.396547605772560097e+00,4.296217683583592795e+00,5.622842356508078510e+00
2.295845270573543985e+03,4.119539825644215725e+00,6.109207646627554666e+00,3.832815223550785078e+00
3.913631735965193315e+00,7.168786629174606073e-01,1.377564685613289486e+00,2.711915435513634343e-02
1.839923393855922623e+05,7.852946079953191827e+00,8.455769132342606298e+00,7.811270232058343588e+00
1.191868018863145380e+03,3.094112607030434781e+00,7.347418841624893560e+00,5.892238105151714755e-01
8.486779885449119320e+03,5.366162980667104065e+00,6.297012290773308152e+00,5.857845058473182931e+00
2.020422390038946787e+02,2.141397876861575789e+00,4.881897429275258382e+00,5.343181532791766664e+00
1.173234543784887336e+02,4.030357178731339474e+00,1.444651395104563640e+00,6.146755350229049952e+00
1.107263879419466539e+05,7.738888180217037061e+00,6.944570476726719122e+00,7.825905790933473938e+00
1.101768886200016198e+02,3.788787541732057118e+00,1.581284762418261325e+00,9.782824515356331574e+00
4.343104625326996902e+05,9.270121880308719753e+00,6.396148303643002464e+00,4.809621783605966261e-01
1.211829195070441983e+03,2.861415849053154936e+00,8.325730962043387251e+00,9.708902967256767269e+00
2.486239108764209149e+01,1.837156834790603099e+00,1.975836673613727834e+00,3.585664687911715998e-01
2.063927981852603261e+04,5.832923944456701371e+00,7.775635161293381614e+00,8.553060700848876152e+00
2.486097261071033984e+02,2.766745235318555096e+00,3.961047574925662396e+00,4.973985082502029087e+00
3.471448462550566182e+04,6.033279540774307392e+00,9.123202070720108026e+00,3.456823616185232595e+00
5.259672174463273222e+03,5.372929910373487772e+00,4.940078822724211172e+00,7.636674022793288330e-01
1.725690320698916480e+01,2.429385776844230627e+00,1.267369696636269083e+00,4.928097858700538403e+00
1.399345058150041723e+03,2.868044103554798774e+00,8.918751728172708226e+00,5.295115421987805604e+00
2.919428977414806468e+03,3.503533343801714661e+00,9.373311509158792632e+00,3.508668594367746252e+00
3.631078737140982412e+05,9.887839176673754338e+00,4.294380520884113039e+00,6.833563543053755573e+00
5.885095720599613287e+02,2.791645445760245536e+00,6.004399799347032385e+00,2.539568252778634516e+00
2.942534374196251861e+02,3.855213284225626147e+00,2.491629572222717748e+00,1.399404596248637889e+00
5.894683881878687316e+03,4.234651282262429817e+00,9.239957283430545232e+00,2.648002016680543136e+00
2.191559409392847556e+03,3.575725013444679412e+00,7.831661903611509601e+00,2.441173175412624019e+00
4.815981636104753125e+04,8.753702138043838232e+00,2.757387610329637972e+00,6.824654157932672049e+00
1.483229879094397882e+06,9.852420677395206994e+00,8.834422611996622265e+00,2.433209687637108765e+00
5.792623381944417105e+01,6.060005946799740251e-01,5.582561538580197436e+00,8.500580584237733106e+00
6.508095803381371525e+01,3.439678908103527277e-01,6.843773271055644258e+00,4.536208118559055258e+00
1.581744591639576925e+01,2.918331602544572689e+00,9.017325845450308019e-01,2.268598969823165667e+00
3.607916410750446445e+00,2.344127651984433403e+00,5.004257829833758109e-01,1.642473770733288152e+00
2.720246138950886916e+02,3.308416803447138399e+00,3.155252282544624087e+00,6.102289033215379632e+00
1.702814481018810766e+06,9.820960338371499176e+00,9.615881421180761279e+00,1.509219494956375307e+00
1.099681610944135173e+04,8.672316878713512978e+00,1.372408850313990847e+00,4.653743816799535082e+00
2.165549347130320541e+02,2.304778144651298266e+00,4.648166097739726332e+00,2.611838930383969526e-02
2.212850169799062132e+04,8.225279457865759980e+00,2.434367077039710558e+00,3.907418794640483917e+00
9.086981219163511980e+01,1.182949100317809421e+00,5.305323899547811806e+00,4.694517496524811762e+00
1.126634445520718145e+03,2.577738165388800962e+00,9.247850944142196994e+00,8.867493281114100512e+00
1.400976172627881624e+03,5.944663777239947322e+00,1.915215633099025538e+00,9.987374875237498006e-01
1.433065108925350444e+02,4.090311080143393951e-01,9.772989273048196424e+00,9.916642414987938636e+00
4.132586065729844449e+03,4.291824814469428873e+00,7.518465626381933831e+00,6.753603794633074919e+00
9.271828082728017762e+04,7.160297543260862874e+00,8.486840109928703413e+00,4.351295374063476551e+00
1.172546219938085414e+02,6.280041948100356652e-01,7.883825976533983315e+00,9.026315801811302109e-01
1.561028911693468444e+03,3.121655789811491388e+00,8.295672182647045645e+00,6.246870061804875363e+00
1.571537604101699515e+02,5.212206895243198801e-01,9.685340014192366453e+00,4.108142707138053851e+00
6.147960445263669499e+03,4.449655570996590370e+00,8.474243165882153761e+00,1.825868520213758117e+00
3.851721827119347290e+04,6.657299671208693148e+00,7.034265134826442889e+00,4.518659461777546404e+00
1.708134743015338472e+03,5.235164874358204656e+00,3.015682270528575515e+00,2.521640019693427437e+00
5.557526561612936575e+02,2.194574821970102008e+00,7.864202232422142558e+00,6.617473382124139381e-01
1.456899096308270236e+04,6.622422621597857884e+00,4.402386824043763802e+00,5.006625405612464164e+00
4.523153920921048666e+03,4.988997628320469779e+00,5.550898507360609635e+00,6.499975376860891885e+00
1.664377352425223762e+03,3.596792491215872190e+00,6.753873877650131696e+00,3.066449055376041510e-01
1.326200809589645360e+05,7.210248486395624212e+00,9.899595729990547710e+00,1.422031855809089418e+00
3.947380588050043116e+03,7.171087756919362732e+00,1.741736252643331095e+00,6.103857795299214573e+00
1.254776987643279244e+04,5.172009874763991988e+00,8.437465009484949263e+00,5.039628348324241003e+00
1.573286787692826927e-01,3.256936223730988456e-01,7.933165104472728046e-01,3.937240160139742429e+00
4.191368384023599901e+03,4.133428008826687261e+00,8.195319516337635335e+00,8.151456377574474388e+00
3.118215103175945842e+03,5.536571444527476515e+00,3.504565577021978573e+00,1.812114435163114656e+00
1.852527949010812881e+04,5.750686744255705918e+00,7.675910768072061963e+00,6.091500933199500700e-01
3.341932105398671382e+01,2.646802736111730781e-01,5.112892659561548925e+00,5.583926561491628249e+00
1.047992885933348043e+04,5.361963932620597006e+00,7.012012069780818813e+00,6.323651707511693587e+00
5.560493093967682398e+03,6.882203517538290960e+00,2.388568040053246300e+00,4.123417749560030821e+00
2.746706669177445548e+01,2.158604850667160679e+00,1.776605145872925950e+00,9.288064554132832384e+00
1.298228230603743577e+04,7.118901083665841512e+00,3.242055698856336488e+00,6.607096156199425252e+00
7.688512509947435465e+05,9.270240271249667430e+00,8.509690987165646092e+00,7.624016541401575253e+00
1.301092846517138035e+01,2.726953590413633499e+00,9.179758458669329269e-01,3.011709351969578119e+00
5.797085273742675781e+04,7.949488891769255439e+00,4.522635077260153125e+00,1.448374659220675875e+00
2.578650641103717589e+03,7.994756682213896681e+00,9.325936990510708124e-01,9.861021236751961183e+00
9.928710839545649591e+00,1.826719246252956896e+00,1.232495469356192919e+00,5.122874650818753928e-01
7.202245970089533103e+02,3.380522234899634437e+00,4.952546588000577010e+00,5.701179163973954189e+00
-4.155729259316597313e-01,1.963315301654422473e-01,2.540743759038732730e-01,9.941612247940700087e+00
1.300769474346818981e+02,1.331446814465454542e+00,5.874709534360196272e+00,5.634475788474447633e+00
1.695716360760659654e+03,3.246538250187765762e+00,8.122702653653625759e+00,9.430821150260959129e+00
2.651957609589236672e+05,9.444152165580195657e+00,4.581541379583383033e+00,3.031918043741677060e+00
2.316273987058499984e+02,1.104177732059246075e+00,8.775210674483901130e+00,3.882343764142750508e+00
6.819068924813558624e+03,9.940650930966683063e+00,5.731636188421451727e-01,3.172966378253299080e+00
1.541098023497932445e+03,2.842701303710879479e+00,9.474931920686703535e+00,6.678652290619072396e+00
2.271494572272400183e+04,6.539959619057340134e+00,5.728268668156381693e+00,6.102847224594310838e+00
1.527567972217414249e+00,4.273762827870342118e-01,9.427334836717327082e-01,6.448857906391332051e+00
4.628368225891462062e+05,9.062753946353703682e+00,7.324227585498843673e+00,6.511516079220100117e+00
1.698044812313674811e+03,4.883932524691419808e+00,3.585106493412309803e+00,3.629679359668298577e+00
4.283519208310536487e+04,9.238549298612323213e+00,2.040692398818758413e+00,5.726606522453499437e+00
2.070625005300122154e+02,2.731701097172894777e+00,3.664278663533032443e+00,9.940952765012189829e-01
2.167060024443860129e+03,5.487535433266553575e+00,2.994032464454464915e+00,8.567304902094321051e+00
6.160156439000634236e+03,9.874665673966584123e+00,5.630679492546164511e-01,3.791988407255105997e+00
2.601759741464534272e+03,4.281044570548858452e+00,5.997957620624454478e+00,2.982957407395724125e+00
2.089846865794778751e+03,3.492904554047368215e+00,7.970996708237195527e+00,7.022426865549259212e+00
3.357867810626756182e+03,4.293057098602743871e+00,6.773073561479794336e+00,6.605752897236315313e+00
1.350732892601040658e+04,6.627362192021065468e+00,4.228299004876650891e+00,6.641116294569735956e+00
5.241019946744003164e+02,2.449202856841761200e+00,6.726107711109291287e+00,9.165014511587754598e+00
1.794924203762156594e+03,3.011329300768231576e+00,9.400836567811522215e+00,9.808574817261954237e+00
6.205155775646709344e+02,8.070288804305658203e+00,4.408345941016977854e-01,4.479981060199166976e+00
2.786113937022105092e+05,9.200654769536136257e+00,5.303992218295558558e+00,5.970161077497893487e+00
1.623631674228424345e+03,3.227343709608865296e+00,8.023084756307302001e+00,2.366656806729724671e+00
4.900765765824958180e+02,2.753868849262536500e+00,5.588554036452043405e+00,3.517257196052309354e+00
7.693481569809841858e+02,2.319328683256599355e+00,8.693078373294696348e+00,8.322026054066922640e+00
6.211359741393887816e+03,5.189171632611898843e+00,5.885907196967109734e+00,4.895626561843387847e+00
1.143400292868782890e+04,5.459825229889997189e+00,6.974770218482655437e+00,4.220560352881483901e+00
1.727703703482383162e+03,7.335174756482442326e+00,1.061596848783572522e+00,3.448342384709641717e+00
4.314498212286221133e+03,7.612581707582953605e+00,1.460369100718007518e+00,4.974672503975567928e+00
4.196743393161550557e+03,5.640954229505186213e+00,3.859771711621926560e+00,9.886697205744189532e+00
8.859943224243501027e+04,9.796306845466723701e+00,2.220619525178534559e+00,3.013811833471390145e+00
1.822867659857863036e+05,9.499715116725703012e+00,3.694373847071025452e+00,6.115714012974374114e+00
1.470790277359515663e+01,1.431786652456021880e+00,1.813843596760842392e+00,8.215734141488139741e+00
1.448834813619301895e+04,7.128677448082884283e+00,3.408290340143620423e+00,6.297418927935344968e+00
2.872138079765964136e+01,8.491204827987819392e-02,5.067370592395788798e+00,2.266666401837523992e+00
1.792000814081471390e+03,3.296795750299547301e+00,8.144113920857735778e+00,9.989485414859631263e+00
5.900780953001475427e+05,9.080499881079953539e+00,8.196895079494737502e+00,9.771878279061105843e+00
2.650651654393154217e+02,1.118734582286081691e+00,9.312850550106325898e+00,3.565134613365223970e+00
1.606266162426356459e+03,3.365698385857598396e+00,7.450322719509979486e+00,4.209960190914550537e+00
1.476826943791126723e+04,7.124610274805121435e+00,3.448021248147123963e+00,6.659683679876873263e+00
1.679215532885589539e+02,3.614153788272619572e+00,2.129500010981741909e+00,9.845876561134472738e+00
8.225662039795213786e+03,4.770796295207770044e+00,8.348353612236577348e+00,8.602557331512514338e+00
1.138413144561486888e+03,2.869610118180307090e+00,8.037149724883018820e+00,3.574630677092383024e+00
7.343802118901090580e+03,9.641815621585125839e+00,6.906480311472462663e-01,3.466066900652564620e-01
1.612011430021779574e+02,5.380254078651947047e-01,9.672775044309227965e+00,1.301035431404156117e+00
4.724009826222824631e+05,9.176320117195045256e+00,6.991050791147150001e+00,8.581636274567101097e+00
1.724162659547206422e+05,8.445364753552931703e+00,6.086987295350669847e+00,5.449232314021804413e+00
6.462861634815691332e+02,2.385351990788992183e+00,7.707340453790844315e+00,1.494833903962321520e+00
3.353812144332582790e+01,1.046654715349478737e+00,3.398884037878679987e+00,6.887970438682278207e-01
7.441351182532410348e+03,5.973929572782155972e+00,4.351393985759649752e+00,5.265341293021686297e+00
